customer_id,first_name,last_name,email,phone,loyalty_tier,registration_date,total_orders,total_spent,last_order_date,preferred_order_type
CUST-BQPRPH,Ryan,Hull,jeffery75@example.org,+1-466-561-4494x29659,Bronze,2026-03-25,2,82.55,2025-05-18T20:20:28.137418,dine_in
CUST-XHT3KP,John,Butler,john.butler992@icloud.com,844.814.9782,Bronze,2024-01-04,3,297.54,2026-02-11T13:49:22.137418,dine_in
CUST-FH88TB,Cody,Rose,william57@example.com,(776)467-0806x12943,Platinum,2024-03-14,3,258.28,2025-09-11T22:43:14.137418,delivery
CUST-WFB7JJ,Christine,Yoder,christine.yoder@outlook.com,306-726-0787x0104,Bronze,2025-01-24,7,271.68,2025-11-14T15:23:45.137418,dine_in
CUST-KFTCCY,Brooke,Short,dvaughn@example.org,001-698-203-8287x2324,Silver,2026-03-25,3,308.3,2026-01-11T22:09:56.137418,takeout
CUST-6GS368,Linda,Hanson,linda.hanson679@hotmail.com,511.502.9181,Platinum,2023-08-26,10,578.21,2026-02-09T12:28:30.137418,takeout
CUST-QVAYWA,Dale,Johnson,dale.johnson@gmail.com,376.801.4672x38497,Bronze,2025-06-27,4,172.66,2025-11-13T20:09:09.137418,dine_in
CUST-Y2T3WC,Dustin,Smith,dustin.smith@hotmail.com,(632)388-3774,Bronze,2024-11-26,4,373.63,2026-01-02T16:18:24.137418,dine_in
CUST-4MF2YA,Susan,Vasquez,susan.vasquez@yahoo.com,+1-846-261-7662x04719,Bronze,2023-04-02,2,112.7,2026-01-01T21:25:51.137418,dine_in
CUST-J7MCVK,Beverly,Johnson,wwilliams@example.org,374.402.5883x586,Bronze,2023-11-29,1,85.46,2026-01-09T18:57:06.137418,takeout
CUST-MJ6YGG,Diana,Bell,stephen24@example.net,761-776-7929x8842,Bronze,2025-04-08,4,241.93,2025-10-29T18:07:26.137418,dine_in
CUST-URTXUX,Breanna,Gallegos,breanna.gallegos@gmail.com,700-523-1177,Silver,2023-05-15,6,263.06,2025-10-27T13:36:29.137418,takeout
CUST-756ZJ5,Tina,Stokes,tina.stokes@icloud.com,001-931-726-6109x4101,Silver,2025-05-17,5,194.53,2025-11-29T09:38:39.137418,dine_in
CUST-APXW5L,Catherine,Pittman,manuelhale@example.com,(598)533-4774,Bronze,2023-05-12,2,121.22,2025-10-30T18:38:51.137418,dine_in
CUST-SRSBZB,Judy,Hamilton,christopherjohnson@example.net,330-720-5698,Silver,2023-08-12,6,287.36,2026-01-16T18:06:01.137418,dine_in
CUST-NL639H,Jacob,Blair,jacob.blair@gmail.com,001-387-933-9785x5982,Bronze,2023-08-19,5,253.2,2026-02-08T17:30:46.137418,dine_in
CUST-CWAPA3,Ronald,Bennett,carrolldavid@example.net,811-773-0985x0344,Gold,2023-07-08,5,223.26,2025-12-26T08:52:30.137418,takeout
CUST-R844SH,Carlos,Savage,carlos.savage@icloud.com,318-993-8984x6908,Silver,2024-03-18,2,113.28,2025-08-04T18:50:43.137418,dine_in
CUST-UCBBL5,Sharon,Mercer,sharon.mercer822@yahoo.com,+1-200-556-4350x2385,Bronze,2023-08-04,3,171.24,2026-01-19T21:27:03.137418,dine_in
CUST-WCXTKN,Trevor,Shaffer,trevor.shaffer614@hotmail.com,001-990-451-6991,Silver,2024-03-17,4,169.57,2026-01-21T11:11:39.137418,dine_in
CUST-QQPVDW,Joseph,Williams,joseph.williams@gmail.com,2782356743,Bronze,2023-06-12,7,416.57,2025-12-21T10:31:54.137418,dine_in
CUST-DVC3GU,Anthony,Casey,anthony.casey@outlook.com,889.460.8706,Bronze,2024-03-14,5,350.83,2025-11-16T13:06:30.137418,dine_in
CUST-FEBEUS,Russell,Simmons,russell.simmons@outlook.com,(817)219-5535,Gold,2024-09-21,6,417.93,2025-12-04T13:38:00.137418,dine_in
CUST-EKLMAU,John,Davis,john.davis839@gmail.com,3362890030,Gold,2025-03-09,5,454.77,2026-01-02T13:29:21.137418,dine_in
CUST-PGG73L,David,White,david.white@hotmail.com,9553934296,Bronze,2024-02-04,1,55.28,2025-04-24T18:12:28.137418,delivery
CUST-8VPFQ3,Diane,Jones,diane.jones@yahoo.com,+1-637-553-7458,Silver,2024-05-30,4,255.51,2025-08-07T18:23:47.137418,takeout
CUST-QGR243,Alison,Adams,alison.adams7@hotmail.com,001-488-510-5697x413,Bronze,2023-04-23,4,282.65,2025-12-31T10:20:42.137418,takeout
CUST-ADKGU2,Kevin,Tran,kevin.tran291@gmail.com,952-203-7710,Bronze,2025-05-25,5,229.34,2026-01-13T13:15:55.137418,dine_in
CUST-ZLTFA4,Joseph,Chapman,margaret10@example.com,+1-867-206-6703x362,Bronze,2024-05-12,4,173.95,2025-12-20T21:52:44.137418,dine_in
CUST-N3D7KH,Donna,Johnson,sharon95@example.com,001-993-805-9660x18648,Silver,2026-01-23,6,293.77,2026-02-08T18:05:26.137418,dine_in
CUST-9966CE,Ashley,Carroll,francisco67@example.net,720.844.1384,Silver,2023-06-12,7,298.07,2025-11-06T18:10:28.137418,dine_in
CUST-NMV9HB,Benjamin,Hill,benjamin.hill@yahoo.com,249-901-4954x277,Bronze,2023-05-24,6,260.9,2026-01-02T21:47:26.137418,delivery
CUST-HWJESU,Alan,Johnson,alan.johnson@gmail.com,(378)936-0914x985,Silver,2024-03-08,4,261.07,2026-02-04T09:46:24.137418,dine_in
CUST-FN62MS,Hector,Miranda,hector.miranda@outlook.com,447-923-2290x310,Bronze,2026-03-25,4,198.8,2026-01-16T18:21:19.137418,dine_in
CUST-RUW3WG,Bethany,Williams,bruceklein@example.com,305-380-9351x187,Bronze,2023-07-01,2,127.65,2025-09-28T10:40:54.137418,dine_in
CUST-GPNF4J,Joel,Nguyen,joel.nguyen532@gmail.com,(761)964-2059x556,Bronze,2024-02-09,3,162.42,2025-09-21T10:43:59.137418,takeout
CUST-QVPQP3,Sherri,Carter,sherri.carter453@hotmail.com,5257042901,Bronze,2024-04-07,8,428.01,2026-01-08T22:38:24.137418,dine_in
CUST-MC4SW3,William,Norman,shelby69@example.org,+1-226-911-3989x86818,Bronze,2023-04-22,3,141.49,2025-12-20T13:33:38.137418,dine_in
CUST-BGGLK4,Donna,Meyer,donna.meyer619@outlook.com,943-894-3535x37513,Platinum,2026-03-25,4,165.52,2026-01-27T19:32:31.137418,takeout
CUST-2Z7AK4,Michael,Bell,melendezdenise@example.net,476.639.2836,Bronze,2023-10-02,5,284.66,2026-02-07T21:39:02.137418,dine_in
CUST-UWRS2E,Laura,Peterson,laura.peterson@yahoo.com,416-968-2973,Bronze,2023-07-01,5,256.99,2026-02-05T21:17:17.137418,dine_in
CUST-UTQ4LC,Alexis,Martinez,kathy71@example.org,8607212886,Bronze,2026-01-28,1,75.66,2025-06-14T22:35:12.137418,takeout
CUST-PQ5AE5,David,Terry,david.terry@gmail.com,241.355.9991,Silver,2023-09-02,6,189.05,2026-01-09T18:41:25.137418,takeout
CUST-HP22YK,Joanne,Kelly,joanne.kelly@icloud.com,267.764.7229x812,Gold,2023-05-26,5,352.77,2026-01-15T18:14:50.137418,dine_in
CUST-8LWVV5,Emily,Chavez,samuel89@example.com,001-713-847-5098x89864,Bronze,2023-09-23,5,202.03,2025-12-09T19:48:59.137418,dine_in
CUST-TGDUQ6,Lucas,White,lucas.white@gmail.com,(303)768-4995,Bronze,2024-12-24,1,55.74,2025-12-13T13:09:27.137418,takeout
CUST-VAG7NG,Justin,Wilson,justin.wilson59@icloud.com,377-532-4491x342,Bronze,2023-03-30,1,61.56,2025-05-15T22:28:16.137418,dine_in
CUST-L7N9EP,Andrea,Romero,anthonyorr@example.net,+1-830-970-5349,Bronze,2025-07-27,4,118.68,2026-01-03T12:39:58.137418,delivery
CUST-G5K4XF,Abigail,Guerra,abigail.guerra@outlook.com,511-376-7412x4151,Silver,2024-05-20,6,358.39,2025-11-24T20:17:33.137418,dine_in
CUST-JAECN3,Mark,Hunter,mark.hunter@icloud.com,278-215-0618x538,Bronze,2024-02-02,4,204.29,2026-02-09T17:38:06.137418,dine_in
CUST-ZK6QYY,John,Willis,john.willis@icloud.com,434.572.7274,Gold,2023-10-08,4,267.72,2025-11-16T13:09:41.137418,dine_in
CUST-FVPNXY,Cynthia,Davis,cynthia.davis892@gmail.com,830.561.7893x20649,Bronze,2025-05-16,4,324.45,2025-10-26T11:45:19.137418,dine_in
CUST-TXCZ67,Dana,Washington,dana.washington378@icloud.com,+1-524-334-7769x58741,Bronze,2023-05-06,8,550.47,2026-01-27T13:12:28.137418,dine_in
CUST-2LQJSQ,Sydney,Prince,sydney.prince@hotmail.com,001-446-975-3612x75156,Silver,2025-03-02,3,154.78,2026-01-20T18:36:05.137418,dine_in
CUST-NAD7LZ,Mary,Shields,mary.shields673@gmail.com,+1-663-704-4836x085,Bronze,2026-03-24,6,349.89,2026-02-06T12:50:44.137418,dine_in
CUST-E44FAD,Robert,Lamb,robert.lamb@icloud.com,(464)504-7350x47639,Bronze,2024-05-05,1,50.99,2026-01-10T12:34:16.137418,takeout
CUST-AJQFY6,Kimberly,Rodriguez,kimberly.rodriguez@hotmail.com,+1-395-229-8006x155,Gold,2024-11-24,2,107.58,2025-11-14T17:56:43.137418,delivery
CUST-WY6NKB,April,Cox,april.cox@hotmail.com,828.563.4255,Gold,2023-09-13,5,299.64,2025-11-15T12:46:33.137418,dine_in
CUST-HCP9LG,Angela,Wright,angela.wright@yahoo.com,4006818670,Bronze,2025-01-12,7,266.51,2026-02-07T22:04:09.137418,dine_in
CUST-XZBS4L,Kevin,Hall,kevin.hall555@icloud.com,001-230-241-6624x11186,Bronze,2023-10-16,2,84.83,2025-12-30T18:49:48.137418,takeout
CUST-HDLAWA,Julia,Weaver,julia.weaver835@yahoo.com,(219)663-9456,Bronze,2024-03-17,9,789.31,2026-01-17T12:25:41.137418,dine_in
CUST-B6P2R9,Joshua,Harris,tanya97@example.com,261-936-8474x8836,Silver,2025-10-13,5,395.37,2025-11-02T12:25:00.137418,dine_in
CUST-UJDLWN,Jessica,Bean,chavezbecky@example.org,(437)557-9145x2118,Silver,2023-05-17,4,231.79,2026-02-05T10:35:25.137418,dine_in
CUST-F2Y9XC,Michelle,Burns,michelle.burns@icloud.com,212.969.7893,Silver,2024-08-01,2,109.29,2025-06-28T12:02:05.137418,dine_in
CUST-SYAA2D,Johnathan,Collins,johnathan.collins@hotmail.com,720-559-9604x38787,Silver,2023-04-17,7,355.79,2026-01-26T18:19:17.137418,dine_in
CUST-MKEGB7,Marc,Fletcher,marc.fletcher@hotmail.com,981.316.1620x28123,Bronze,2023-07-23,3,167.93,2025-08-31T19:50:52.137418,dine_in
CUST-W2S9WK,Benjamin,Coleman,benjamin.coleman@outlook.com,(387)828-6604,Bronze,2023-04-15,4,247.76,2025-12-31T21:44:25.137418,dine_in
CUST-793YH5,Wendy,Cortez,wendy.cortez@yahoo.com,+1-648-959-5922x48395,Bronze,2025-04-08,1,57.33,2025-05-19T20:43:40.137418,dine_in
CUST-CGWEGC,Steven,Mayer,steven.mayer81@yahoo.com,001-622-587-0562x2710,Bronze,2023-11-11,3,267.95,2025-10-10T19:30:58.137418,dine_in
CUST-FGPVKU,James,Davis,drivera@example.net,892.615.8350x344,Bronze,2025-03-19,4,158.2,2026-01-19T21:51:11.137418,dine_in
CUST-R8MNRP,Michael,Wang,michael.wang@hotmail.com,388-431-9213x424,Gold,2024-10-22,7,347.51,2026-01-02T19:23:40.137418,dine_in
CUST-AN527V,Laura,Matthews,laura.matthews475@yahoo.com,001-365-499-9497x32033,Bronze,2023-07-25,2,171.43,2025-06-15T21:52:18.137418,dine_in
CUST-TRLYG7,Douglas,Alvarez,douglas.alvarez@icloud.com,7516028767,Bronze,2023-10-01,6,342.62,2025-12-04T19:14:43.137418,delivery
CUST-PNZNK9,Vincent,Wilson,vincent.wilson@gmail.com,+1-366-567-5485,Bronze,2025-12-02,5,330.97,2026-01-12T22:34:14.137418,dine_in
CUST-F2822M,Stephanie,Dougherty,jennifer68@example.com,541.886.5205x7563,Silver,2023-09-10,5,316.37,2025-12-23T21:11:53.137418,dine_in
CUST-BNPHR7,Neil,Fitzpatrick,neil.fitzpatrick@gmail.com,7373583094,Silver,2023-07-15,4,312.69,2026-01-29T22:05:38.137418,dine_in
CUST-QXJV84,Rhonda,Moon,rhonda.moon@gmail.com,909.940.4760x44090,Gold,2023-09-27,7,404.13,2025-09-28T13:20:13.137418,dine_in
CUST-U6SGP4,Tracy,Wells,tracy.wells@outlook.com,+1-281-905-0922x2161,Silver,2025-05-29,4,350.95,2026-02-06T18:13:34.137418,dine_in
CUST-UZ275D,Dana,Brown,dana.brown@outlook.com,784-239-0552,Bronze,2023-06-20,2,99.08,2025-10-28T23:50:34.137418,takeout
CUST-ZYAFRD,Shelia,Powell,brownmandy@example.net,(841)427-0493,Bronze,2023-10-09,4,301.52,2025-12-05T18:30:19.137418,dine_in
CUST-KPFFER,Cynthia,Wilkinson,cynthia.wilkinson@gmail.com,3449851579,Gold,2023-06-09,8,369.1,2026-02-10T21:42:33.137418,dine_in
CUST-BF2J6P,Christopher,Hardin,christopher.hardin652@icloud.com,(712)959-0203,Bronze,2023-07-31,2,34.59,2025-07-29T12:46:01.137418,dine_in
CUST-NJLURX,Christopher,Ramsey,christopher.ramsey979@gmail.com,643.424.0642,Bronze,2024-02-08,2,52.42,2025-09-05T19:46:44.137418,dine_in
CUST-9DSAV9,Annette,Gutierrez,joshuagonzalez@example.com,274-817-5955x872,Gold,2023-11-15,4,127.9,2025-10-10T18:34:16.137418,dine_in
CUST-LPM694,Eric,Carroll,zreed@example.net,235-388-4183x4374,Silver,2023-09-16,4,368.96,2026-02-04T18:51:23.137418,dine_in
CUST-BMLDQY,Zachary,Welch,ltaylor@example.com,(796)790-5150x267,Gold,2023-05-20,4,328.45,2025-12-18T12:17:03.137418,dine_in
CUST-V5JY4M,Deborah,Garcia,deborah.garcia@hotmail.com,(842)878-2079x799,Silver,2023-03-27,4,166.0,2025-11-22T13:32:18.137418,dine_in
CUST-W8LW59,Thomas,Sanchez,carolyn76@example.com,2384166496,Silver,2023-07-01,6,482.13,2026-02-08T18:11:38.137418,dine_in
CUST-RZ3M88,William,Nielsen,william.nielsen@gmail.com,+1-983-892-2501x425,Bronze,2023-06-13,7,314.03,2025-11-27T17:13:16.137418,takeout
CUST-ESU5SE,Frederick,Smith,jamesjackson@example.com,723-236-1328,Bronze,2024-05-07,2,144.37,2025-12-16T09:20:33.137418,dine_in
CUST-T5FQDX,Thomas,Cooper,thomas.cooper967@yahoo.com,886.737.6731x6252,Silver,2023-04-29,7,349.32,2026-01-18T20:24:05.137418,dine_in
CUST-PYF762,Rachael,Weiss,rachael.weiss@outlook.com,001-569-768-1579x0392,Platinum,2024-05-04,7,298.1,2026-01-30T15:26:50.137418,delivery
CUST-X7WR3L,Michael,Mason,michael.mason@icloud.com,2995613273,Silver,2024-04-06,5,279.74,2026-01-05T17:23:01.137418,dine_in
CUST-NYZNWT,Kevin,Davis,bvaldez@example.org,346-770-4622x6817,Gold,2023-06-26,2,83.64,2025-12-19T18:52:48.137418,dine_in
CUST-DCCZ7Z,Gina,Garcia,gina.garcia321@outlook.com,(202)652-9867x0766,Platinum,2024-02-03,7,370.03,2026-01-20T18:20:40.137418,dine_in
CUST-ABT59L,Ronald,Harmon,ronald.harmon@yahoo.com,397-485-7585,Silver,2023-06-26,6,380.65,2025-12-10T08:27:11.137418,dine_in
CUST-NTQE84,Tina,Schmidt,tina.schmidt291@hotmail.com,(912)605-9438x9760,Bronze,2024-04-28,9,598.32,2026-01-18T18:25:21.137418,dine_in
CUST-3YVK9D,Bill,Parrish,mrichardson@example.net,(246)954-0842x456,Silver,2023-11-18,3,132.33,2026-02-01T21:21:23.137418,dine_in
CUST-4RYN9L,Mark,Fields,howardbenjamin@example.net,(532)918-1227x6457,Bronze,2024-07-19,5,267.29,2025-12-23T19:46:10.137418,takeout
CUST-3YB5FR,Billy,Nguyen,billy.nguyen@yahoo.com,8298168154,Silver,2023-08-23,3,272.29,2025-10-04T20:31:02.137418,takeout
CUST-X92NSK,Andrew,Clements,andrew.clements@yahoo.com,216-713-9449x883,Silver,2023-05-02,4,178.54,2025-12-15T15:15:34.137418,dine_in
CUST-L35B7K,Ashley,Lewis,ashley.lewis713@icloud.com,(242)848-0962x44063,Bronze,2025-07-03,6,245.19,2026-01-26T13:02:11.137418,dine_in
CUST-G3GWM5,Diane,Hill,diane.hill@yahoo.com,995.813.3053x194,Platinum,2024-05-14,5,310.24,2026-01-07T19:20:10.137418,dine_in
CUST-FBMR8D,Cynthia,Murphy,cynthia.murphy@outlook.com,(478)805-5557x2773,Platinum,2024-03-20,1,9.19,2025-12-07T18:29:44.137418,dine_in
CUST-NBHRY8,Jonathan,Johnson,jonathan.johnson@hotmail.com,001-617-685-1385,Platinum,2024-05-04,2,135.21,2026-01-15T19:08:42.137418,takeout
CUST-CQ4NWQ,Karen,Hayes,karen.hayes501@gmail.com,602.999.2959x660,Silver,2025-08-15,4,281.84,2026-01-17T17:59:47.137418,dine_in
CUST-HU9RYD,Veronica,Brooks,veronica.brooks@hotmail.com,+1-326-691-1633,Silver,2023-10-19,5,274.86,2026-01-30T21:31:22.137418,takeout
CUST-UDC73F,Gregory,Moore,wpierce@example.org,(994)655-1588x86367,Bronze,2024-01-16,3,104.3,2026-01-28T20:13:26.137418,dine_in
CUST-T3RSUY,Margaret,Cole,ricardosmith@example.com,001-372-816-9666x30932,Bronze,2024-08-17,7,315.14,2025-12-08T19:16:22.137418,dine_in
CUST-86FVFT,Sonia,Nguyen,garrettgarrett@example.net,950-796-8832,Bronze,2023-05-15,1,27.74,2025-08-18T19:16:58.137418,dine_in
CUST-GFT5B9,Jennifer,Allen,jennifer.allen@outlook.com,935.524.1039x7739,Bronze,2026-03-25,3,320.56,2026-01-24T11:32:45.137418,takeout
CUST-XHB86K,Laura,Kaufman,laura.kaufman@yahoo.com,319.852.3710x06876,Silver,2023-12-21,3,192.87,2025-11-16T12:49:10.137418,takeout
CUST-9MTGD4,Susan,Ware,susan.ware877@yahoo.com,+1-819-280-7704,Gold,2026-03-25,2,109.87,2026-01-06T09:32:59.137418,dine_in
CUST-VGMEVC,Michael,Moran,michael.moran@hotmail.com,576.911.2491x25652,Bronze,2023-11-03,5,298.08,2025-09-06T13:43:05.137418,dine_in
CUST-8X8EGW,Jason,Davis,jason.davis@yahoo.com,+1-617-273-4547x5749,Silver,2024-04-10,4,194.86,2025-12-28T18:02:30.137418,dine_in
CUST-SF4L3N,Kathleen,Hernandez,anthony59@example.com,001-644-829-4774x222,Bronze,2023-07-19,5,260.76,2026-01-08T17:55:47.137418,dine_in
CUST-TXPLC7,Jonathan,Perez,brandyhernandez@example.org,758-786-7925x298,Bronze,2024-10-30,3,228.84,2026-01-31T22:46:45.137418,takeout
CUST-JD9H83,Nicholas,Howe,nicholas.howe@icloud.com,+1-528-472-7601x5343,Bronze,2024-12-14,7,483.0,2026-02-04T11:40:12.137418,dine_in
CUST-RSY5TV,Joshua,Strickland,santosmichael@example.com,001-708-333-5061,Bronze,2026-02-27,9,486.68,2026-01-28T12:39:20.137418,dine_in
CUST-NMZ8TV,Joseph,Nixon,wallerbrian@example.net,333.542.3372x09484,Bronze,2023-05-15,3,137.2,2026-01-17T17:52:04.137418,takeout
CUST-ASEENZ,Jessica,Lowery,jessica.lowery@outlook.com,(984)903-3399,Bronze,2024-03-02,3,176.8,2026-01-08T09:02:25.137418,dine_in
CUST-YF93SJ,Corey,Keith,corey.keith@yahoo.com,5513371717,Gold,2026-03-05,3,134.09,2025-09-04T19:13:44.137418,dine_in
CUST-PLCCZ8,Amy,Lewis,amy.lewis293@gmail.com,649.809.6173x9970,Silver,2023-11-29,2,94.31,2025-04-13T12:56:54.137418,dine_in
CUST-58PSZR,Carolyn,Vasquez,carolyn.vasquez@icloud.com,(558)778-4448,Bronze,2024-03-10,5,215.99,2025-10-03T12:22:37.137418,dine_in
CUST-7ZYYZH,Joshua,Hoffman,connie12@example.com,6583772216,Platinum,2024-12-18,2,125.72,2025-12-29T20:18:49.137418,dine_in
CUST-6SVV8X,Sara,Ramos,jamesrodriguez@example.org,548.445.8714,Silver,2023-06-27,4,285.09,2025-06-16T20:37:22.137418,dine_in
CUST-C4S8PN,Mario,Lee,mario.lee@gmail.com,(922)692-5879x6434,Silver,2025-01-04,4,276.96,2026-01-28T18:31:54.137418,dine_in
CUST-55KRJA,Nathan,Torres,nathan.torres313@hotmail.com,001-755-474-6966x0606,Gold,2026-03-25,7,362.01,2026-01-30T22:49:51.137418,dine_in
CUST-S6765B,Theresa,Wang,theresa.wang@hotmail.com,8337445056,Bronze,2023-03-28,4,293.51,2026-02-02T12:56:55.137418,dine_in
CUST-6FMDRC,Angela,Stevenson,angela.stevenson@yahoo.com,798.974.1132,Gold,2023-03-28,2,45.42,2025-08-14T17:52:33.137418,dine_in
CUST-2JRMM6,Shelly,Watkins,shelly.watkins450@outlook.com,3672349960,Silver,2023-10-23,3,91.48,2026-01-06T21:32:07.137418,takeout
CUST-EZA6YD,Danielle,Hill,danielle.hill@yahoo.com,(674)517-2156x229,Silver,2025-07-17,4,202.23,2025-12-27T17:58:08.137418,dine_in
CUST-FGRXJP,Anna,Gonzales,anna.gonzales@yahoo.com,498-748-8402x15573,Silver,2025-05-13,2,166.09,2026-02-08T22:27:52.137418,dine_in
CUST-S74NDD,Taylor,Murray,taylor.murray@yahoo.com,234-749-0216x66708,Bronze,2024-05-20,3,166.51,2025-11-14T20:58:31.137418,takeout
CUST-B4PVAR,Allen,Kim,allen.kim@gmail.com,3853874951,Bronze,2023-05-25,3,141.36,2025-06-23T11:13:51.137418,dine_in
CUST-SH259H,Terri,Norman,laurenmathis@example.org,001-479-731-6477,Bronze,2024-06-15,6,451.04,2025-11-10T18:47:50.137418,dine_in
CUST-3YSF9U,Charles,Holland,charles.holland411@yahoo.com,778-860-6940x96003,Bronze,2026-03-25,5,272.98,2025-12-25T18:26:13.137418,takeout
CUST-7PVCBP,Edward,Foley,edward.foley437@yahoo.com,001-558-473-9592,Bronze,2023-12-11,4,213.6,2026-01-13T18:01:13.137418,dine_in
CUST-WKJJMP,Jamie,White,jamie.white1@gmail.com,7895028515,Bronze,2024-08-05,4,281.33,2026-02-11T20:05:22.137418,dine_in
CUST-GR7DF8,Dominique,Harris,dominique.harris686@outlook.com,(364)833-5027,Bronze,2024-01-13,3,125.56,2026-02-10T21:59:22.137418,delivery
CUST-5LZM2S,Anthony,Dillon,anthony.dillon394@outlook.com,001-436-307-7633x6911,Bronze,2023-05-06,1,144.87,2025-09-23T21:01:44.137418,dine_in
CUST-WVB864,Frank,Clark,frank.clark@hotmail.com,395.956.3318x5748,Bronze,2024-01-09,4,243.65,2026-01-26T22:55:28.137418,dine_in
CUST-LZ9GZB,Allen,James,allen.james@icloud.com,(661)755-4164x31670,Gold,2024-08-27,4,131.62,2025-11-14T20:17:56.137418,dine_in
CUST-5TMMWD,Brandon,Boone,brandon.boone@hotmail.com,(290)528-2270,Gold,2023-12-07,3,144.25,2025-12-05T12:11:20.137418,delivery
CUST-AVYEBU,Michelle,Guerrero,christina26@example.org,(582)625-1207,Silver,2024-07-31,9,702.26,2026-01-29T20:14:10.137418,dine_in
CUST-NX59F2,Richard,Brooks,richard.brooks@hotmail.com,895-400-5070x260,Bronze,2023-06-08,1,89.8,2025-06-28T22:59:39.137418,delivery
CUST-FGY63Q,Eric,Smith,christophermcneil@example.org,776.787.2904x7742,Silver,2023-08-05,6,300.29,2026-01-10T20:06:25.137418,delivery
CUST-HYTFBH,Summer,Barnett,summer.barnett@yahoo.com,477-593-2382,Bronze,2023-05-17,4,210.09,2025-10-08T20:00:13.137418,dine_in
CUST-5B99GD,Donna,Paul,donna.paul@icloud.com,001-664-491-3342x457,Bronze,2026-02-26,6,346.17,2026-02-10T13:30:36.137418,dine_in
CUST-6JE6K9,Mark,Brooks,mark.brooks@gmail.com,(290)560-3202,Bronze,2026-03-25,1,47.68,2025-05-05T19:37:27.137418,takeout
CUST-F9T922,Fernando,Morris,fernando.morris@hotmail.com,001-977-653-9673,Bronze,2024-03-19,2,119.25,2025-11-10T19:46:23.137418,dine_in
CUST-VGQLGW,Amy,Wilson,diana85@example.com,(645)378-7158,Bronze,2023-10-28,5,421.39,2026-01-30T17:48:33.137418,dine_in
CUST-ZPERRQ,Kimberly,Simmons,oconnelldavid@example.org,411.884.2547x681,Bronze,2024-01-28,5,412.26,2026-01-17T13:06:49.137418,dine_in
CUST-8FKK64,Lori,Blackwell,lori.blackwell74@yahoo.com,732.530.3589x29880,Bronze,2023-11-03,3,192.94,2025-08-25T12:47:59.137418,dine_in
CUST-WNZE2A,Heather,Osborn,heather.osborn847@hotmail.com,(852)512-9328,Bronze,2025-01-02,3,194.92,2026-01-12T22:40:36.137418,dine_in
CUST-7E2J8V,Joshua,Haley,hphillips@example.com,375.224.0148x4399,Bronze,2024-10-18,3,203.28,2026-01-13T20:05:28.137418,dine_in
CUST-T45CE2,Karina,Taylor,wcarson@example.org,(326)469-3351x3426,Gold,2023-08-07,5,263.09,2026-01-06T20:26:06.137418,dine_in
CUST-RHTJTA,Jamie,Thomas,jamie.thomas524@icloud.com,650-318-4819x737,Gold,2023-10-08,4,182.28,2025-12-14T08:10:06.137418,dine_in
CUST-AHHNMK,Amber,Bishop,chadwerner@example.net,340-364-1769x27438,Silver,2024-05-23,4,211.27,2025-12-15T20:27:14.137418,dine_in
CUST-Y6R9H8,Whitney,Morrison,whitney.morrison@gmail.com,+1-753-876-6014x448,Bronze,2025-10-18,2,134.07,2025-08-07T21:29:24.137418,dine_in
CUST-76VFSV,Elizabeth,King,elizabeth.king@yahoo.com,(310)917-3973x964,Silver,2024-03-18,3,270.12,2025-06-25T13:01:00.137418,delivery
CUST-K6JRMJ,Ann,Monroe,qobrien@example.com,7918919113,Silver,2024-10-14,4,273.44,2026-01-02T18:49:28.137418,dine_in
CUST-592EEQ,Lisa,Higgins,reedkristin@example.com,001-280-766-0392,Platinum,2024-11-30,3,140.43,2025-12-29T20:10:08.137418,dine_in
CUST-DPZELE,Corey,Knapp,danielmelissa@example.com,(755)834-7057x423,Bronze,2023-11-30,5,241.49,2025-11-12T14:05:30.137418,dine_in
CUST-R9VWE8,Karen,Norman,megangates@example.com,(498)835-4116x597,Bronze,2024-01-11,4,263.59,2026-01-10T20:08:32.137418,takeout
CUST-TRTHCY,James,Chase,james.chase@yahoo.com,655.475.2250x1394,Bronze,2023-03-27,4,198.54,2026-02-01T15:49:10.137418,takeout
CUST-9AT87B,Raymond,Dominguez,raymond.dominguez148@yahoo.com,711.896.4258,Gold,2024-01-13,6,369.37,2025-12-21T19:30:55.137418,dine_in
CUST-7PGHZD,Dean,Cruz,dean.cruz@yahoo.com,001-249-991-5370x3824,Bronze,2026-03-25,6,373.7,2026-01-24T10:11:18.137418,dine_in
CUST-MYXC45,Jeffrey,Neal,jeffrey.neal251@outlook.com,233.973.2043,Bronze,2024-01-27,0,0.0,,
CUST-4EFZZY,Mary,Perry,mary.perry@hotmail.com,+1-893-662-8969,Bronze,2024-04-07,7,442.99,2026-01-31T22:20:05.137418,dine_in
CUST-ADBWVF,Jasmine,Holden,jasmine.holden@hotmail.com,465-353-5851x253,Silver,2025-04-26,4,147.58,2025-08-29T10:59:05.137418,dine_in
CUST-T47SYP,Tina,Mueller,tina.mueller@gmail.com,978.951.9358x37490,Platinum,2023-05-14,6,311.28,2026-01-31T21:24:35.137418,dine_in
CUST-GVHFZT,Tyler,Graham,andrewwest@example.net,6572215149,Gold,2023-11-12,3,79.41,2026-01-30T13:14:08.137418,dine_in
